order_id,customer_id,order_date,product_name,category,quantity,unit_price,revenue
ORD-0002147,CUST-0044,2023-06-05,LED Desk Lamp,Electronics,1,121.21,121.21
ORD-0002148,CUST-0002,2023-06-05,Glass Food Containers,Home & Kitchen,1,55.30,55.30
ORD-0002149,CUST-0085,2023-06-05,Fleece Pullover,Clothing,1,46.82,46.82
ORD-0002150,CUST-0387,2023-06-05,Stainless Mixing Bowls,Home & Kitchen,1,58.58,58.58
ORD-0002151,CUST-0934,2023-06-05,Shower Caddy,Home & Kitchen,1,134.19,134.19
ORD-0002152,CUST-0963,2023-06-06,Wireless Headphones,Electronics,1,102.55,102.55
ORD-0002153,CUST-0169,2023-06-06,Action Camera,Electronics,1,30.72,30.72
ORD-0002154,CUST-0129,2023-06-06,Water Filter Pitcher,Home & Kitchen,1,83.76,83.76
ORD-0002155,CUST-0283,2023-06-06,Tinted Moisturizer,Beauty,1,22.36,22.36
ORD-0002156,CUST-0031,2023-06-06,Canvas Sneakers,Clothing,1,33.10,33.10
ORD-0002157,CUST-0357,2023-06-06,Storage Basket Set,Home & Kitchen,1,27.51,27.51
ORD-0002158,CUST-0005,2023-06-06,Mechanical Keyboard,Electronics,2,361.17,722.34
ORD-0002159,CUST-0235,2023-06-06,Laptop Stand,Electronics,1,128.39,128.39
ORD-0002160,CUST-0479,2023-06-06,LED Desk Lamp,Electronics,1,396.88,396.88
ORD-0002161,CUST-0346,2023-06-06,Water Filter Pitcher,Home & Kitchen,3,225.46,676.38
ORD-0002162,CUST-0657,2023-06-06,Conditioner Bar,Beauty,2,27.57,55.14
ORD-0002163,CUST-0640,2023-06-06,Eye Shadow Palette,Beauty,1,35.50,35.50
ORD-0002164,CUST-0066,2023-06-06,Golf Towel,Sports,2,13.45,26.90
ORD-0002165,CUST-0067,2023-06-06,Gaming Monitor,Electronics,1,407.62,407.62
ORD-0002166,CUST-0181,2023-06-07,Flannel Shirt,Clothing,2,35.74,71.48
ORD-0002167,CUST-0894,2023-06-07,Silk Scarf,Clothing,1,96.66,96.66
ORD-0002168,CUST-0051,2023-06-07,Fitness Gloves,Sports,2,21.94,43.88
ORD-0002169,CUST-0672,2023-06-07,Setting Spray,Beauty,1,22.69,22.69
ORD-0002170,CUST-0150,2023-06-07,Yoga Leggings,Clothing,3,48.03,144.09
ORD-0002171,CUST-0862,2023-06-07,Electric Kettle,Home & Kitchen,2,96.34,192.68
ORD-0002172,CUST-0323,2023-06-07,Portable SSD,Electronics,1,140.05,140.05
ORD-0002173,CUST-0578,2023-06-07,Ankle Weights,Sports,2,23.69,47.38
ORD-0002174,CUST-0556,2023-06-07,Leather Belt,Clothing,4,95.33,381.32
ORD-0002175,CUST-0101,2023-06-07,Air Fryer,Home & Kitchen,1,263.32,263.32
ORD-0002176,CUST-0292,2023-06-07,Laptop Stand,Electronics,1,410.91,410.91
ORD-0002177,CUST-0097,2023-06-07,Machine Learning Intro,Books,1,33.61,33.61
ORD-0002178,CUST-0184,2023-06-07,Reusable Grocery Bags,Home & Kitchen,1,75.81,75.81
ORD-0002179,CUST-0220,2023-06-07,Glass Food Containers,Home & Kitchen,1,102.33,102.33
ORD-0002180,CUST-0006,2023-06-07,Robot Vacuum,Home & Kitchen,1,154.82,154.82
ORD-0002181,CUST-0005,2023-06-07,Laptop Stand,Electronics,2,35.81,71.62
ORD-0002182,CUST-0438,2023-06-08,Fitness Nutrition Manual,Books,1,7.15,7.15
ORD-0002183,CUST-0114,2023-06-08,Golf Towel,Sports,1,13.63,13.63
ORD-0002184,CUST-0718,2023-06-08,Children Story Set,Books,2,16.23,32.46
ORD-0002185,CUST-0392,2023-06-08,Compact Blender,Home & Kitchen,2,20.07,40.14
ORD-0002186,CUST-0365,2023-06-08,Rain Jacket,Clothing,1,22.32,22.32
ORD-0002187,CUST-0726,2023-06-08,Noise Cancelling Earbuds,Electronics,1,29.53,29.53
ORD-0002188,CUST-0625,2023-06-08,Massage Ball Set,Sports,1,15.80,15.80
ORD-0002189,CUST-0250,2023-06-08,Canvas Sneakers,Clothing,1,15.19,15.19
ORD-0002190,CUST-0597,2023-06-08,Pleated Skirt,Clothing,1,50.39,50.39
ORD-0002191,CUST-0156,2023-06-08,Smart Watch,Electronics,1,41.82,41.82
ORD-0002192,CUST-0740,2023-06-08,Wall Clock,Home & Kitchen,1,18.69,18.69
ORD-0002193,CUST-0955,2023-06-08,Yoga Mat,Sports,1,58.28,58.28
ORD-0002194,CUST-0093,2023-06-08,Action Camera,Electronics,2,79.79,159.58
ORD-0002195,CUST-0052,2023-06-08,Formal Blazer,Clothing,1,15.19,15.19
ORD-0002196,CUST-0320,2023-06-09,Leadership Playbook,Books,1,34.70,34.70
ORD-0002197,CUST-0292,2023-06-09,Exercise Step Platform,Sports,2,58.34,116.68
ORD-0002198,CUST-0829,2023-06-09,Shower Caddy,Home & Kitchen,1,73.24,73.24
ORD-0002199,CUST-0397,2023-06-09,Gaming Monitor,Electronics,1,393.81,393.81
ORD-0002200,CUST-0453,2023-06-09,Cargo Shorts,Clothing,1,41.24,41.24
ORD-0002201,CUST-0028,2023-06-09,Drawing Tablet,Electronics,1,83.71,83.71
ORD-0002202,CUST-0299,2023-06-09,Trekking Socks,Sports,2,22.09,44.18
ORD-0002203,CUST-0007,2023-06-09,Air Fryer,Home & Kitchen,1,56.26,56.26
ORD-0002204,CUST-0169,2023-06-09,Fleece Pullover,Clothing,1,19.21,19.21
ORD-0002205,CUST-0542,2023-06-09,Soccer Ball,Sports,1,55.13,55.13
ORD-0002206,CUST-0086,2023-06-10,Trekking Socks,Sports,4,15.16,60.64
ORD-0002207,CUST-0711,2023-06-10,Nonstick Pan,Home & Kitchen,1,79.77,79.77
ORD-0002208,CUST-0338,2023-06-10,Cotton Pajamas,Clothing,1,37.32,37.32
ORD-0002209,CUST-0091,2023-06-10,Cotton Hoodie,Clothing,1,19.65,19.65
ORD-0002210,CUST-0398,2023-06-10,Spice Rack Organizer,Home & Kitchen,1,43.39,43.39
ORD-0002211,CUST-0064,2023-06-10,Wireless Headphones,Electronics,1,404.16,404.16
ORD-0002212,CUST-0836,2023-06-10,Matte Lipstick,Beauty,2,24.35,48.70
ORD-0002213,CUST-0957,2023-06-10,Water Filter Pitcher,Home & Kitchen,2,40.08,80.16
ORD-0002214,CUST-0004,2023-06-10,Smart Watch,Electronics,1,109.91,109.91
ORD-0002215,CUST-0345,2023-06-10,Wireless Headphones,Electronics,1,42.12,42.12
ORD-0002216,CUST-0869,2023-06-10,Silk Scarf,Clothing,2,107.74,215.48
ORD-0002217,CUST-0557,2023-06-10,Running Shoes,Clothing,2,62.75,125.50
ORD-0002218,CUST-0465,2023-06-10,USB-C Hub,Electronics,1,98.46,98.46
ORD-0002219,CUST-0903,2023-06-10,Bed Sheet Set,Home & Kitchen,1,29.94,29.94
ORD-0002220,CUST-0060,2023-06-10,Air Fryer,Home & Kitchen,1,21.97,21.97
ORD-0002221,CUST-0191,2023-06-10,Webcam Pro,Electronics,1,40.19,40.19
ORD-0002222,CUST-0882,2023-06-10,Bluetooth Speaker,Electronics,1,714.17,714.17
ORD-0002223,CUST-0006,2023-06-10,Nail Polish Set,Beauty,2,7.46,14.92
ORD-0002224,CUST-0257,2023-06-10,Wireless Headphones,Electronics,1,56.00,56.00
ORD-0002225,CUST-0190,2023-06-10,Throw Blanket,Home & Kitchen,1,97.21,97.21
ORD-0002226,CUST-0695,2023-06-11,Kitchen Compost Bin,Home & Kitchen,2,31.26,62.52
ORD-0002227,CUST-0836,2023-06-11,Bike Light Set,Sports,1,90.24,90.24
ORD-0002228,CUST-0068,2023-06-11,Fitness Tracker,Electronics,3,30.99,92.97
ORD-0002229,CUST-0051,2023-06-11,Nonstick Pan,Home & Kitchen,1,38.69,38.69
ORD-0002230,CUST-0456,2023-06-11,Digital Photo Frame,Electronics,2,448.65,897.30
ORD-0002231,CUST-0629,2023-06-11,Wireless Mouse,Electronics,1,138.36,138.36
ORD-0002232,CUST-0888,2023-06-11,Air Fryer,Home & Kitchen,1,56.00,56.00
ORD-0002233,CUST-0116,2023-06-11,LED Desk Lamp,Electronics,2,85.62,171.24
ORD-0002234,CUST-0108,2023-06-11,Nail Polish Set,Beauty,3,58.28,174.84
ORD-0002235,CUST-0050,2023-06-11,Argan Hair Oil,Beauty,1,44.82,44.82
ORD-0002236,CUST-0242,2023-06-11,LED Desk Lamp,Electronics,1,41.39,41.39
ORD-0002237,CUST-0301,2023-06-11,Memory Foam Pillow,Home & Kitchen,1,19.10,19.10
ORD-0002238,CUST-0159,2023-06-11,Puffer Vest,Clothing,1,14.52,14.52
ORD-0002239,CUST-0390,2023-06-11,Flannel Shirt,Clothing,2,20.79,41.58
ORD-0002240,CUST-0904,2023-06-11,Ceramic Dinner Set,Home & Kitchen,1,20.18,20.18
ORD-0002241,CUST-0915,2023-06-11,Mini Projector,Electronics,1,60.32,60.32
ORD-0002242,CUST-0002,2023-06-11,Polo Shirt,Clothing,1,26.03,26.03
ORD-0002243,CUST-0009,2023-06-11,Sunscreen SPF 50,Beauty,1,7.94,7.94
ORD-0002244,CUST-0005,2023-06-12,Drawing Tablet,Electronics,2,254.18,508.36
ORD-0002245,CUST-0030,2023-06-12,Pickleball Paddle,Sports,4,83.68,334.72
ORD-0002246,CUST-0454,2023-06-12,Wool Beanie,Clothing,2,25.44,50.88
ORD-0002247,CUST-0196,2023-06-12,Cargo Shorts,Clothing,1,65.77,65.77
ORD-0002248,CUST-0136,2023-06-12,Desk Organizer,Home & Kitchen,1,155.54,155.54
ORD-0002249,CUST-0060,2023-06-12,Memory Foam Pillow,Home & Kitchen,1,36.55,36.55
ORD-0002250,CUST-0511,2023-06-12,Wireless Headphones,Electronics,1,57.66,57.66
ORD-0002251,CUST-0144,2023-06-12,Bluetooth Speaker,Electronics,1,265.07,265.07
ORD-0002252,CUST-0975,2023-06-12,Training Cones,Sports,1,31.64,31.64
ORD-0002253,CUST-0112,2023-06-12,Trail Backpack,Sports,1,56.10,56.10
ORD-0002254,CUST-0011,2023-06-12,Leather Belt,Clothing,1,75.80,75.80
ORD-0002255,CUST-0603,2023-06-12,Wireless Headphones,Electronics,1,63.13,63.13
ORD-0002256,CUST-0861,2023-06-13,Resistance Bands,Sports,3,86.98,260.94
ORD-0002257,CUST-0104,2023-06-13,Wall Clock,Home & Kitchen,1,52.78,52.78
ORD-0002258,CUST-0203,2023-06-13,Mindful Productivity,Books,1,24.24,24.24
ORD-0002259,CUST-0963,2023-06-13,Pleated Skirt,Clothing,1,14.94,14.94
ORD-0002260,CUST-0037,2023-06-13,Exfoliating Toner,Beauty,4,23.25,93.00
ORD-0002261,CUST-0869,2023-06-13,Travel Adapter,Electronics,2,136.39,272.78
ORD-0002262,CUST-0831,2023-06-13,Cycling Gloves,Sports,1,79.10,79.10
ORD-0002263,CUST-0750,2023-06-14,Coffee Grinder,Home & Kitchen,1,31.34,31.34
ORD-0002264,CUST-0010,2023-06-14,Yoga Mat,Sports,1,14.55,14.55
ORD-0002265,CUST-0110,2023-06-14,Puffer Vest,Clothing,1,42.52,42.52
ORD-0002266,CUST-0352,2023-06-14,LED Desk Lamp,Electronics,1,86.40,86.40
ORD-0002267,CUST-0380,2023-06-14,Phone Tripod,Electronics,1,29.01,29.01
ORD-0002268,CUST-0035,2023-06-14,Chino Pants,Clothing,1,105.44,105.44
ORD-0002269,CUST-0149,2023-06-14,Ankle Socks Pack,Clothing,3,36.42,109.26
ORD-0002270,CUST-0613,2023-06-14,Silk Scarf,Clothing,1,26.61,26.61
ORD-0002271,CUST-0392,2023-06-14,Ceramic Dinner Set,Home & Kitchen,2,141.77,283.54
ORD-0002272,CUST-0074,2023-06-14,E-reader,Electronics,1,86.56,86.56
ORD-0002273,CUST-0851,2023-06-14,Mini Projector,Electronics,1,28.65,28.65
ORD-0002274,CUST-0566,2023-06-14,Clay Face Mask,Beauty,1,42.82,42.82
ORD-0002275,CUST-0039,2023-06-14,Scented Candle Set,Home & Kitchen,3,54.24,162.72
ORD-0002276,CUST-0612,2023-06-15,Smart Watch,Electronics,1,102.94,102.94
ORD-0002277,CUST-0122,2023-06-15,Foot Peel Mask,Beauty,3,34.70,104.10
ORD-0002278,CUST-0359,2023-06-15,Cycling Gloves,Sports,2,55.19,110.38
ORD-0002279,CUST-0188,2023-06-15,Throw Blanket,Home & Kitchen,1,22.76,22.76
ORD-0002280,CUST-0254,2023-06-15,Digital Photo Frame,Electronics,1,437.46,437.46
ORD-0002281,CUST-0009,2023-06-15,Cybersecurity Essentials,Books,3,20.93,62.79
ORD-0002282,CUST-0398,2023-06-16,Resistance Bands,Sports,1,14.99,14.99
ORD-0002283,CUST-0046,2023-06-16,Startup Founder Notes,Books,1,17.42,17.42
ORD-0002284,CUST-0630,2023-06-16,Running Shoes,Clothing,2,56.08,112.16
ORD-0002285,CUST-0262,2023-06-16,Wireless Mouse,Electronics,2,29.49,58.98
ORD-0002286,CUST-0595,2023-06-16,Pleated Skirt,Clothing,3,34.76,104.28
ORD-0002287,CUST-0219,2023-06-16,Ankle Socks Pack,Clothing,1,56.47,56.47
ORD-0002288,CUST-0084,2023-06-16,Dress Socks Pack,Clothing,1,14.76,14.76
ORD-0002289,CUST-0589,2023-06-16,Smart Scale,Electronics,1,144.17,144.17
ORD-0002290,CUST-0540,2023-06-16,Scented Candle Set,Home & Kitchen,1,30.81,30.81
ORD-0002291,CUST-0514,2023-06-16,Crewneck Sweatshirt,Clothing,1,14.68,14.68
ORD-0002292,CUST-0109,2023-06-16,Yoga Mat,Sports,1,122.22,122.22
ORD-0002293,CUST-0287,2023-06-16,Smart Watch,Electronics,1,109.26,109.26
ORD-0002294,CUST-0120,2023-06-16,VR Headset,Electronics,1,65.69,65.69
ORD-0002295,CUST-0243,2023-06-16,LED Desk Lamp,Electronics,1,402.46,402.46
ORD-0002296,CUST-0793,2023-06-16,Perfume Travel Spray,Beauty,1,7.55,7.55
ORD-0002297,CUST-0014,2023-06-17,Compact Blender,Home & Kitchen,1,81.10,81.10
ORD-0002298,CUST-0139,2023-06-17,Makeup Sponge Pack,Beauty,4,16.26,65.04
ORD-0002299,CUST-0236,2023-06-17,Bluetooth Speaker,Electronics,1,84.12,84.12
ORD-0002300,CUST-0181,2023-06-17,Hair Dryer,Beauty,3,12.88,38.64
ORD-0002301,CUST-0001,2023-06-17,Silk Scarf,Clothing,1,33.46,33.46
ORD-0002302,CUST-0465,2023-06-17,Thermal Base Layer,Clothing,1,44.56,44.56
ORD-0002303,CUST-0135,2023-06-17,Graphic T-Shirt,Clothing,4,27.38,109.52
ORD-0002304,CUST-0706,2023-06-17,Smart Watch,Electronics,1,250.56,250.56
ORD-0002305,CUST-0022,2023-06-17,Denim Jacket,Clothing,2,21.45,42.90
ORD-0002306,CUST-0881,2023-06-17,Ceramic Dinner Set,Home & Kitchen,1,159.37,159.37
ORD-0002307,CUST-0180,2023-06-18,LED Desk Lamp,Electronics,1,727.97,727.97
ORD-0002308,CUST-0001,2023-06-18,Leather Belt,Clothing,1,65.48,65.48
ORD-0002309,CUST-0003,2023-06-18,Pickleball Paddle,Sports,1,22.14,22.14
ORD-0002310,CUST-0819,2023-06-18,Vacuum Storage Bags,Home & Kitchen,1,153.53,153.53
ORD-0002311,CUST-0848,2023-06-18,Wireless Headphones,Electronics,1,28.48,28.48
ORD-0002312,CUST-0042,2023-06-18,Yoga Mat,Sports,2,17.12,34.24
ORD-0002313,CUST-0074,2023-06-18,Silicone Baking Mats,Home & Kitchen,1,71.30,71.30
ORD-0002314,CUST-0162,2023-06-18,Golf Towel,Sports,2,28.82,57.64
ORD-0002315,CUST-0277,2023-06-18,Mindful Productivity,Books,1,6.90,6.90
ORD-0002316,CUST-0008,2023-06-18,Mindful Productivity,Books,1,21.03,21.03
ORD-0002317,CUST-0601,2023-06-18,Wireless Mouse,Electronics,1,56.88,56.88
ORD-0002318,CUST-0447,2023-06-18,Modern JavaScript Guide,Books,3,35.02,105.06
ORD-0002319,CUST-0225,2023-06-18,Trail Jacket,Clothing,2,35.25,70.50
ORD-0002320,CUST-0854,2023-06-18,Facial Roller,Beauty,2,14.90,29.80
ORD-0002321,CUST-0454,2023-06-19,Nail Polish Set,Beauty,1,7.70,7.70
ORD-0002322,CUST-0772,2023-06-19,Slim Fit Jeans,Clothing,1,16.07,16.07
ORD-0002323,CUST-0069,2023-06-19,Thermal Base Layer,Clothing,3,24.84,74.52
ORD-0002324,CUST-0424,2023-06-19,Brow Pencil,Beauty,1,48.07,48.07
ORD-0002325,CUST-0970,2023-06-19,Stainless Mixing Bowls,Home & Kitchen,2,19.87,39.74
ORD-0002326,CUST-0291,2023-06-19,Bike Light Set,Sports,3,123.69,371.07
ORD-0002327,CUST-0046,2023-06-19,Wireless Headphones,Electronics,1,403.55,403.55
ORD-0002328,CUST-0164,2023-06-19,VR Headset,Electronics,1,64.15,64.15
ORD-0002329,CUST-0408,2023-06-19,Yoga Leggings,Clothing,4,16.66,66.64
ORD-0002330,CUST-0076,2023-06-19,Stainless Mixing Bowls,Home & Kitchen,1,76.59,76.59
ORD-0002331,CUST-0439,2023-06-20,Facial Roller,Beauty,2,45.60,91.20
ORD-0002332,CUST-0214,2023-06-20,Rain Jacket,Clothing,1,26.97,26.97
ORD-0002333,CUST-0460,2023-06-20,Linen Shirt,Clothing,2,66.79,133.58
ORD-0002334,CUST-0449,2023-06-20,Flannel Shirt,Clothing,1,26.95,26.95
ORD-0002335,CUST-0027,2023-06-20,Perfume Travel Spray,Beauty,1,15.11,15.11
ORD-0002336,CUST-0173,2023-06-20,Cookbook Classics,Books,2,37.44,74.88
ORD-0002337,CUST-0451,2023-06-20,Beard Grooming Kit,Beauty,4,35.66,142.64
ORD-0002338,CUST-0217,2023-06-20,Eye Shadow Palette,Beauty,2,12.00,24.00
ORD-0002339,CUST-0296,2023-06-20,Wall Clock,Home & Kitchen,2,78.79,157.58
ORD-0002340,CUST-0840,2023-06-20,Desk Organizer,Home & Kitchen,2,40.52,81.04
ORD-0002341,CUST-0810,2023-06-20,Air Fryer,Home & Kitchen,2,51.32,102.64
ORD-0002342,CUST-0466,2023-06-20,Grip Socks,Sports,1,22.10,22.10
ORD-0002343,CUST-0023,2023-06-21,Router AX3000,Electronics,1,746.26,746.26
ORD-0002344,CUST-0225,2023-06-21,Laptop Stand,Electronics,1,77.04,77.04
ORD-0002345,CUST-0761,2023-06-21,Wireless Headphones,Electronics,2,98.16,196.32
ORD-0002346,CUST-0702,2023-06-21,Facial Roller,Beauty,2,7.18,14.36
ORD-0002347,CUST-0289,2023-06-21,Water Filter Pitcher,Home & Kitchen,2,84.24,168.48
ORD-0002348,CUST-0036,2023-06-21,Makeup Brush Set,Beauty,2,19.27,38.54
ORD-0002349,CUST-0469,2023-06-21,Yoga Leggings,Clothing,1,17.71,17.71
ORD-0002350,CUST-0635,2023-06-21,Noise Cancelling Earbuds,Electronics,1,124.35,124.35
ORD-0002351,CUST-0207,2023-06-21,Poetry Anthology,Books,1,25.09,25.09
ORD-0002352,CUST-0905,2023-06-21,Memory Foam Pillow,Home & Kitchen,1,53.65,53.65
ORD-0002353,CUST-0605,2023-06-21,Urban Sketching,Books,1,25.69,25.69
ORD-0002354,CUST-0035,2023-06-21,Dry Shampoo,Beauty,3,12.47,37.41
ORD-0002355,CUST-0539,2023-06-21,Massage Ball Set,Sports,1,10.97,10.97
ORD-0002356,CUST-0433,2023-06-22,Makeup Sponge Pack,Beauty,2,7.96,15.92
ORD-0002357,CUST-0653,2023-06-22,USB-C Hub,Electronics,1,142.13,142.13
ORD-0002358,CUST-0024,2023-06-22,Knit Cardigan,Clothing,2,19.98,39.96
ORD-0002359,CUST-0004,2023-06-22,Aloe Gel,Beauty,1,15.22,15.22
ORD-0002360,CUST-0985,2023-06-22,Sunscreen SPF 50,Beauty,4,12.63,50.52
ORD-0002361,CUST-0578,2023-06-22,Marketing Fundamentals,Books,3,14.60,43.80
ORD-0002362,CUST-0201,2023-06-22,Home Gardening Guide,Books,1,9.56,9.56
ORD-0002363,CUST-0034,2023-06-22,Wireless Headphones,Electronics,1,180.26,180.26
ORD-0002364,CUST-0103,2023-06-22,Wine Glass Set,Home & Kitchen,1,100.89,100.89
ORD-0002365,CUST-0095,2023-06-22,Leather Belt,Clothing,1,24.78,24.78
ORD-0002366,CUST-0627,2023-06-22,Heart Rate Strap,Sports,2,23.36,46.72
ORD-0002367,CUST-0166,2023-06-23,Hiking Poles,Sports,1,38.56,38.56
ORD-0002368,CUST-0411,2023-06-23,Kitchen Knife Set,Home & Kitchen,1,137.86,137.86
ORD-0002369,CUST-0094,2023-06-23,Jump Rope,Sports,2,90.66,181.32
ORD-0002370,CUST-0072,2023-06-23,Dash Camera,Electronics,1,130.44,130.44
ORD-0002371,CUST-0344,2023-06-23,Polo Shirt,Clothing,4,109.49,437.96
ORD-0002372,CUST-0436,2023-06-23,Wireless Mouse,Electronics,1,43.41,43.41
ORD-0002373,CUST-0078,2023-06-23,Argan Hair Oil,Beauty,3,11.72,35.16
ORD-0002374,CUST-0222,2023-06-23,Leather Belt,Clothing,1,66.14,66.14
ORD-0002375,CUST-0840,2023-06-23,Dress Socks Pack,Clothing,1,23.15,23.15
ORD-0002376,CUST-0029,2023-06-23,Cooling Towel,Sports,1,128.89,128.89
ORD-0002377,CUST-0462,2023-06-23,Urban Sketching,Books,1,6.60,6.60
ORD-0002378,CUST-0166,2023-06-24,Ankle Weights,Sports,1,119.73,119.73
ORD-0002379,CUST-0030,2023-06-24,Cotton Pajamas,Clothing,3,42.81,128.43
ORD-0002380,CUST-0628,2023-06-24,Beard Grooming Kit,Beauty,2,11.78,23.56
ORD-0002381,CUST-0066,2023-06-24,Reusable Grocery Bags,Home & Kitchen,3,37.92,113.76
ORD-0002382,CUST-0106,2023-06-24,USB-C Hub,Electronics,1,187.43,187.43
ORD-0002383,CUST-0250,2023-06-24,Kitchen Knife Set,Home & Kitchen,1,137.32,137.32
ORD-0002384,CUST-0922,2023-06-24,Food Scale,Home & Kitchen,2,32.22,64.44
ORD-0002385,CUST-0884,2023-06-24,Standing Desk Mat,Home & Kitchen,1,77.52,77.52
ORD-0002386,CUST-0078,2023-06-24,Noise Cancelling Earbuds,Electronics,2,45.21,90.42
ORD-0002387,CUST-0102,2023-06-24,Bamboo Cutting Board,Home & Kitchen,1,56.19,56.19
ORD-0002388,CUST-0508,2023-06-24,Flannel Shirt,Clothing,1,28.60,28.60
ORD-0002389,CUST-0007,2023-06-24,Wireless Mouse,Electronics,1,134.55,134.55
ORD-0002390,CUST-0230,2023-06-24,Climbing Chalk Bag,Sports,1,23.75,23.75
ORD-0002391,CUST-0726,2023-06-24,Essential Oil Diffuser,Home & Kitchen,1,160.80,160.80
ORD-0002392,CUST-0001,2023-06-24,Reusable Grocery Bags,Home & Kitchen,2,13.38,26.76
ORD-0002393,CUST-0280,2023-06-24,Phone Gimbal,Electronics,1,101.20,101.20
ORD-0002394,CUST-0050,2023-06-25,Golf Towel,Sports,4,41.96,167.84
ORD-0002395,CUST-0218,2023-06-25,Cookbook Classics,Books,2,7.08,14.16
ORD-0002396,CUST-0886,2023-06-25,Oxford Shirt,Clothing,2,71.23,142.46
ORD-0002397,CUST-0684,2023-06-25,Compression Shorts,Clothing,4,57.99,231.96
ORD-0002398,CUST-0850,2023-06-25,Conditioner Bar,Beauty,1,18.98,18.98
ORD-0002399,CUST-0399,2023-06-25,Swim Trunks,Clothing,1,71.69,71.69
ORD-0002400,CUST-0343,2023-06-25,Linen Shirt,Clothing,2,22.65,45.30
ORD-0002401,CUST-0293,2023-06-25,Cotton Bath Towels,Home & Kitchen,4,59.86,239.44
ORD-0002402,CUST-0782,2023-06-25,Essential Oil Diffuser,Home & Kitchen,1,56.80,56.80
ORD-0002403,CUST-0079,2023-06-25,Portable Charger,Electronics,1,86.24,86.24
ORD-0002404,CUST-0085,2023-06-25,VR Headset,Electronics,1,201.55,201.55
ORD-0002405,CUST-0482,2023-06-25,Wireless Headphones,Electronics,1,187.13,187.13
ORD-0002406,CUST-0270,2023-06-25,Setting Spray,Beauty,1,12.23,12.23
ORD-0002407,CUST-0610,2023-06-25,Compact Blender,Home & Kitchen,1,62.75,62.75
ORD-0002408,CUST-0973,2023-06-25,Wireless Charger,Electronics,1,192.39,192.39
ORD-0002409,CUST-0605,2023-06-25,Portable SSD,Electronics,1,67.04,67.04
ORD-0002410,CUST-0006,2023-06-26,Canvas Sneakers,Clothing,1,87.42,87.42
ORD-0002411,CUST-0088,2023-06-26,Cooling Towel,Sports,1,53.11,53.11
ORD-0002412,CUST-0449,2023-06-26,Puffer Vest,Clothing,2,77.15,154.30
ORD-0002413,CUST-0918,2023-06-26,Action Camera,Electronics,1,37.30,37.30
ORD-0002414,CUST-0315,2023-06-26,Gaming Monitor,Electronics,1,83.50,83.50
ORD-0002415,CUST-0101,2023-06-26,Phone Tripod,Electronics,1,31.34,31.34
ORD-0002416,CUST-0027,2023-06-26,Memory Foam Pillow,Home & Kitchen,1,153.48,153.48
ORD-0002417,CUST-0767,2023-06-26,Dash Camera,Electronics,2,263.85,527.70
ORD-0002418,CUST-0634,2023-06-26,Flannel Shirt,Clothing,1,14.90,14.90
ORD-0002419,CUST-0362,2023-06-26,Memory Foam Pillow,Home & Kitchen,1,156.79,156.79
ORD-0002420,CUST-0128,2023-06-26,USB-C Hub,Electronics,1,29.47,29.47
ORD-0002421,CUST-0285,2023-06-26,Bluetooth Speaker,Electronics,2,161.76,323.52
ORD-0002422,CUST-0414,2023-06-26,Exfoliating Toner,Beauty,1,8.08,8.08
ORD-0002423,CUST-0290,2023-06-26,Parenting Guide,Books,1,17.28,17.28
ORD-0002424,CUST-0007,2023-06-26,Adjustable Dumbbell,Sports,2,27.47,54.94
ORD-0002425,CUST-0138,2023-06-26,Silicone Baking Mats,Home & Kitchen,1,18.73,18.73
ORD-0002426,CUST-0007,2023-06-26,Cotton Bath Towels,Home & Kitchen,1,43.27,43.27
ORD-0002427,CUST-0002,2023-06-26,Denim Jacket,Clothing,1,15.10,15.10
ORD-0002428,CUST-0066,2023-06-26,Wireless Headphones,Electronics,1,145.01,145.01
ORD-0002429,CUST-0581,2023-06-26,Yoga Leggings,Clothing,1,20.11,20.11
ORD-0002430,CUST-0106,2023-06-27,Stainless Mixing Bowls,Home & Kitchen,4,80.87,323.48
ORD-0002431,CUST-0255,2023-06-27,Training Cones,Sports,2,22.36,44.72
ORD-0002432,CUST-0495,2023-06-27,Formal Blazer,Clothing,1,58.50,58.50
ORD-0002433,CUST-0817,2023-06-27,Career Growth Planner,Books,1,24.21,24.21
ORD-0002434,CUST-0114,2023-06-27,Wireless Headphones,Electronics,3,438.87,1316.61
ORD-0002435,CUST-0608,2023-06-27,Wireless Headphones,Electronics,1,720.08,720.08
ORD-0002436,CUST-0351,2023-06-27,Smart Doorbell,Electronics,1,386.73,386.73
ORD-0002437,CUST-0177,2023-06-27,Portable Charger,Electronics,1,433.30,433.30
ORD-0002438,CUST-0460,2023-06-27,Sports Duffle Bag,Sports,1,57.75,57.75
ORD-0002439,CUST-0025,2023-06-27,Foot Peel Mask,Beauty,1,34.92,34.92
ORD-0002440,CUST-0173,2023-06-27,Smart Watch,Electronics,2,183.63,367.26
ORD-0002441,CUST-0418,2023-06-27,Science Fiction Epic,Books,1,14.70,14.70
ORD-0002442,CUST-0157,2023-06-27,Laundry Hamper,Home & Kitchen,1,19.28,19.28
ORD-0002443,CUST-0085,2023-06-28,Beard Grooming Kit,Beauty,2,25.69,51.38
ORD-0002444,CUST-0152,2023-06-28,Cotton Bath Towels,Home & Kitchen,1,29.34,29.34
ORD-0002445,CUST-0001,2023-06-28,Facial Roller,Beauty,1,59.48,59.48
