order_id,customer_id,order_date,product_name,category,quantity,unit_price,revenue
ORD-001251,CUST-0405,2023-12-08,Electric Kettle,Home & Kitchen,1,119.41,119.41
ORD-001252,CUST-0124,2024-09-09,Air Fryer,Home & Kitchen,3,74.81,224.43
ORD-001253,CUST-0152,2023-12-04,Denim Jacket,Clothing,1,46.84,46.84
ORD-001254,CUST-0547,2023-03-08,Makeup Brush Set,Beauty,1,24.91,24.91
ORD-001255,CUST-0002,2023-11-12,Water Bottle,Sports,1,25.33,25.33
ORD-001256,CUST-0148,2023-07-08,Mechanical Keyboard,Electronics,2,353.21,706.42
ORD-001257,CUST-0056,2023-08-25,Bed Sheet Set,Home & Kitchen,1,21.21,21.21
ORD-001258,CUST-0434,2023-05-16,USB-C Hub,Electronics,3,87.00,261.00
ORD-001259,CUST-0493,2023-10-09,Yoga Leggings,Clothing,1,59.88,59.88
ORD-001260,CUST-0017,2023-01-11,Air Fryer,Home & Kitchen,1,259.64,259.64
ORD-001261,CUST-0128,2023-11-11,Air Fryer,Home & Kitchen,1,68.90,68.90
ORD-001262,CUST-0080,2024-09-22,USB-C Hub,Electronics,2,323.19,646.38
ORD-001263,CUST-0050,2023-09-04,Vitamin C Serum,Beauty,1,13.26,13.26
ORD-001264,CUST-0234,2023-12-13,Air Fryer,Home & Kitchen,3,125.48,376.44
ORD-001265,CUST-0386,2024-12-30,Denim Jacket,Clothing,2,80.54,161.08
ORD-001266,CUST-0474,2023-10-16,Yoga Mat,Sports,1,25.99,25.99
ORD-001267,CUST-0487,2023-08-07,Smart Watch,Electronics,1,58.59,58.59
ORD-001268,CUST-0039,2024-03-29,Vitamin C Serum,Beauty,1,56.20,56.20
ORD-001269,CUST-0388,2024-06-25,Portable Charger,Electronics,2,41.17,82.34
ORD-001270,CUST-0566,2023-04-02,Business Handbook,Books,2,18.26,36.52
ORD-001271,CUST-0290,2023-03-20,Coffee Grinder,Home & Kitchen,1,265.01,265.01
ORD-001272,CUST-0062,2023-02-09,Electric Kettle,Home & Kitchen,1,38.19,38.19
ORD-001273,CUST-0007,2024-07-10,Yoga Mat,Sports,1,17.95,17.95
ORD-001274,CUST-0004,2024-06-10,Bluetooth Speaker,Electronics,1,41.59,41.59
ORD-001275,CUST-0001,2023-07-16,Adjustable Dumbbell,Sports,1,9.93,9.93
ORD-001276,CUST-0702,2024-12-01,Coffee Grinder,Home & Kitchen,4,76.51,306.04
ORD-001277,CUST-0048,2024-07-15,Bed Sheet Set,Home & Kitchen,4,19.31,77.24
ORD-001278,CUST-0418,2023-12-08,Hair Dryer,Beauty,1,8.25,8.25
ORD-001279,CUST-0712,2023-03-29,Wireless Headphones,Electronics,1,59.90,59.90
ORD-001280,CUST-0031,2023-09-04,Portable Charger,Electronics,1,200.36,200.36
ORD-001281,CUST-0495,2024-01-19,Yoga Mat,Sports,1,25.59,25.59
ORD-001282,CUST-0306,2023-10-19,Robot Vacuum,Home & Kitchen,1,264.76,264.76
ORD-001283,CUST-0362,2024-01-28,Wireless Headphones,Electronics,1,87.64,87.64
ORD-001284,CUST-0001,2024-03-16,Vitamin C Serum,Beauty,1,19.76,19.76
ORD-001285,CUST-0118,2023-12-25,Wireless Headphones,Electronics,2,130.43,260.86
ORD-001286,CUST-0613,2024-07-25,Air Fryer,Home & Kitchen,1,38.16,38.16
ORD-001287,CUST-0187,2024-06-21,Air Fryer,Home & Kitchen,2,20.52,41.04
ORD-001288,CUST-0326,2024-12-16,Yoga Leggings,Clothing,1,20.63,20.63
ORD-001289,CUST-0128,2024-01-16,Face Moisturizer,Beauty,2,33.55,67.10
ORD-001290,CUST-0154,2024-07-30,Smart Watch,Electronics,2,41.60,83.20
ORD-001291,CUST-0010,2024-11-25,Yoga Mat,Sports,1,17.87,17.87
ORD-001292,CUST-0053,2024-01-21,Robot Vacuum,Home & Kitchen,2,259.92,519.84
ORD-001293,CUST-0001,2024-07-30,Coffee Grinder,Home & Kitchen,3,42.04,126.12
ORD-001294,CUST-0101,2024-08-04,Cotton Hoodie,Clothing,2,30.96,61.92
ORD-001295,CUST-0770,2023-04-07,Wireless Headphones,Electronics,2,199.94,399.88
ORD-001296,CUST-0173,2024-12-22,Body Lotion,Beauty,1,24.66,24.66
ORD-001297,CUST-0011,2023-12-01,Makeup Brush Set,Beauty,1,18.68,18.68
ORD-001298,CUST-0760,2024-08-25,Air Fryer,Home & Kitchen,4,122.28,489.12
ORD-001299,CUST-0143,2024-12-05,Wireless Headphones,Electronics,3,40.53,121.59
ORD-001300,CUST-0325,2023-01-13,Bluetooth Speaker,Electronics,1,39.89,39.89
ORD-001301,CUST-0802,2024-12-19,Mechanical Keyboard,Electronics,1,60.46,60.46
ORD-001302,CUST-0240,2023-12-18,Air Fryer,Home & Kitchen,2,245.12,490.24
ORD-001303,CUST-0662,2023-08-23,Denim Jacket,Clothing,1,45.72,45.72
ORD-001304,CUST-0140,2024-05-05,Coffee Grinder,Home & Kitchen,1,39.72,39.72
ORD-001305,CUST-0230,2023-05-06,Coffee Grinder,Home & Kitchen,1,20.45,20.45
ORD-001306,CUST-0028,2023-08-22,Mechanical Keyboard,Electronics,2,135.26,270.52
ORD-001307,CUST-0182,2024-05-10,Yoga Leggings,Clothing,1,55.41,55.41
ORD-001308,CUST-0005,2024-07-25,Smart Watch,Electronics,2,188.95,377.90
ORD-001309,CUST-0536,2023-10-12,Cotton Hoodie,Clothing,1,28.39,28.39
ORD-001310,CUST-0570,2024-12-02,Body Lotion,Beauty,1,36.97,36.97
ORD-001311,CUST-0027,2024-03-20,Running Shoes,Clothing,2,31.67,63.34
ORD-001312,CUST-0060,2024-09-07,Yoga Leggings,Clothing,1,77.84,77.84
ORD-001313,CUST-0085,2023-01-29,Denim Jacket,Clothing,1,20.34,20.34
ORD-001314,CUST-0746,2023-12-28,Wireless Headphones,Electronics,1,130.45,130.45
ORD-001315,CUST-0027,2023-05-02,Running Shoes,Clothing,2,19.53,39.06
ORD-001316,CUST-0014,2024-07-20,Business Handbook,Books,1,19.72,19.72
ORD-001317,CUST-0621,2024-04-02,Kitchen Knife Set,Home & Kitchen,1,115.99,115.99
ORD-001318,CUST-0009,2023-05-22,Vitamin C Serum,Beauty,1,19.20,19.20
ORD-001319,CUST-0132,2024-11-22,Denim Jacket,Clothing,3,55.78,167.34
ORD-001320,CUST-0462,2024-01-20,Coffee Grinder,Home & Kitchen,1,79.25,79.25
ORD-001321,CUST-0333,2024-10-16,Business Handbook,Books,1,26.01,26.01
ORD-001322,CUST-0062,2023-02-06,Portable Charger,Electronics,1,333.47,333.47
ORD-001323,CUST-0041,2024-11-16,Vitamin C Serum,Beauty,2,57.50,115.00
ORD-001324,CUST-0121,2023-09-19,Makeup Brush Set,Beauty,1,26.51,26.51
ORD-001325,CUST-0008,2023-12-27,Running Shoes,Clothing,2,43.67,87.34
ORD-001326,CUST-0448,2023-12-11,Air Fryer,Home & Kitchen,1,19.77,19.77
ORD-001327,CUST-0077,2024-11-02,Cotton Hoodie,Clothing,4,63.27,253.08
ORD-001328,CUST-0106,2023-08-06,Makeup Brush Set,Beauty,1,18.55,18.55
ORD-001329,CUST-0101,2023-11-25,Cotton Hoodie,Clothing,2,28.89,57.78
ORD-001330,CUST-0461,2024-01-27,Rain Jacket,Clothing,1,61.18,61.18
ORD-001331,CUST-0262,2023-04-02,Vitamin C Serum,Beauty,2,19.32,38.64
ORD-001332,CUST-0586,2023-07-02,Smart Watch,Electronics,1,89.63,89.63
ORD-001333,CUST-0458,2023-08-19,Wireless Headphones,Electronics,2,40.06,80.12
ORD-001334,CUST-0112,2024-12-30,Resistance Bands,Sports,1,16.46,16.46
ORD-001335,CUST-0451,2023-12-19,Finance Basics,Books,1,18.46,18.46
ORD-001336,CUST-0058,2023-08-26,Sunscreen SPF 50,Beauty,1,34.07,34.07
ORD-001337,CUST-0114,2024-11-22,Smart Watch,Electronics,1,194.10,194.10
ORD-001338,CUST-0450,2023-12-25,Face Moisturizer,Beauty,1,25.32,25.32
ORD-001339,CUST-0003,2024-06-07,Running Shoes,Clothing,2,78.64,157.28
ORD-001340,CUST-0762,2023-05-07,Running Shoes,Clothing,2,76.33,152.66
ORD-001341,CUST-0013,2024-02-19,Wireless Headphones,Electronics,1,370.40,370.40
ORD-001342,CUST-0281,2024-12-10,Sunscreen SPF 50,Beauty,2,12.94,25.88
ORD-001343,CUST-0094,2024-07-28,Denim Jacket,Clothing,1,29.12,29.12
ORD-001344,CUST-0003,2023-12-16,Sunscreen SPF 50,Beauty,1,18.81,18.81
ORD-001345,CUST-0117,2024-12-30,Air Fryer,Home & Kitchen,2,36.75,73.50
ORD-001346,CUST-0248,2024-03-02,Running Shoes,Clothing,1,57.88,57.88
ORD-001347,CUST-0163,2024-02-19,Vitamin C Serum,Beauty,3,36.05,108.15
ORD-001348,CUST-0374,2023-08-11,Resistance Bands,Sports,1,25.80,25.80
ORD-001349,CUST-0827,2024-12-31,Hair Dryer,Beauty,2,24.78,49.56
ORD-001350,CUST-0301,2024-11-17,Smart Watch,Electronics,1,189.22,189.22
ORD-001351,CUST-0067,2023-12-17,Air Fryer,Home & Kitchen,3,37.56,112.68
ORD-001352,CUST-0428,2024-07-16,Cotton Hoodie,Clothing,2,20.84,41.68
ORD-001353,CUST-0112,2024-08-29,Portable Charger,Electronics,1,62.15,62.15
ORD-001354,CUST-0386,2023-01-21,Bluetooth Speaker,Electronics,1,60.69,60.69
ORD-001355,CUST-0022,2024-06-22,Robot Vacuum,Home & Kitchen,2,75.61,151.22
ORD-001356,CUST-0755,2023-05-17,Bluetooth Speaker,Electronics,3,38.83,116.49
ORD-001357,CUST-0336,2023-04-30,Cotton Hoodie,Clothing,2,31.64,63.28
ORD-001358,CUST-0293,2023-12-09,Yoga Mat,Sports,1,126.25,126.25
ORD-001359,CUST-0229,2023-04-25,Makeup Brush Set,Beauty,1,61.49,61.49
ORD-001360,CUST-0001,2024-06-12,Body Lotion,Beauty,2,59.83,119.66
ORD-001361,CUST-0002,2023-07-13,Makeup Brush Set,Beauty,1,19.05,19.05
ORD-001362,CUST-0125,2024-05-21,Mechanical Keyboard,Electronics,1,371.07,371.07
ORD-001363,CUST-0013,2024-12-09,Portable Charger,Electronics,1,134.65,134.65
ORD-001364,CUST-0271,2024-07-29,Coffee Grinder,Home & Kitchen,1,78.36,78.36
ORD-001365,CUST-0199,2024-11-21,Healthy Meal Prep,Books,1,25.46,25.46
ORD-001366,CUST-0571,2023-08-28,Running Shoes,Clothing,1,44.67,44.67
ORD-001367,CUST-0553,2024-07-24,Wireless Headphones,Electronics,2,129.05,258.10
ORD-001368,CUST-0193,2023-05-17,Rain Jacket,Clothing,2,74.84,149.68
ORD-001369,CUST-0149,2023-09-25,Foam Roller,Sports,1,25.52,25.52
ORD-001370,CUST-0119,2024-11-24,USB-C Hub,Electronics,3,206.60,619.80
ORD-001371,CUST-0182,2023-11-29,Bluetooth Speaker,Electronics,1,345.93,345.93
ORD-001372,CUST-0036,2023-04-10,Running Shoes,Clothing,1,45.34,45.34
ORD-001373,CUST-0001,2023-05-24,Rain Jacket,Clothing,1,31.09,31.09
ORD-001374,CUST-0020,2023-12-10,Vitamin C Serum,Beauty,1,26.51,26.51
ORD-001375,CUST-0447,2024-06-24,Electric Kettle,Home & Kitchen,1,39.97,39.97
ORD-001376,CUST-0307,2023-07-28,Vitamin C Serum,Beauty,1,13.71,13.71
ORD-001377,CUST-0493,2023-03-22,Vitamin C Serum,Beauty,1,8.20,8.20
ORD-001378,CUST-0430,2024-04-21,Running Shoes,Clothing,3,61.92,185.76
ORD-001379,CUST-0020,2023-12-02,Business Handbook,Books,2,36.13,72.26
ORD-001380,CUST-0001,2023-02-17,Air Fryer,Home & Kitchen,4,254.36,1017.44
ORD-001381,CUST-0239,2023-02-19,Rain Jacket,Clothing,2,82.14,164.28
ORD-001382,CUST-0060,2023-08-23,Business Handbook,Books,1,32.95,32.95
ORD-001383,CUST-0692,2024-08-21,Resistance Bands,Sports,4,41.15,164.60
ORD-001384,CUST-0169,2024-04-25,Business Handbook,Books,2,15.36,30.72
ORD-001385,CUST-0185,2023-12-09,USB-C Hub,Electronics,1,123.69,123.69
ORD-001386,CUST-0778,2024-08-22,Trail Backpack,Sports,1,68.67,68.67
ORD-001387,CUST-0418,2023-12-16,Kitchen Knife Set,Home & Kitchen,2,20.99,41.98
ORD-001388,CUST-0022,2023-12-26,Sunscreen SPF 50,Beauty,1,34.42,34.42
ORD-001389,CUST-0680,2024-12-17,Smart Watch,Electronics,1,134.48,134.48
ORD-001390,CUST-0114,2024-12-28,Smart Watch,Electronics,2,59.39,118.78
ORD-001391,CUST-0080,2023-07-27,Running Shoes,Clothing,2,31.40,62.80
ORD-001392,CUST-0262,2024-08-15,Bluetooth Speaker,Electronics,1,196.95,196.95
ORD-001393,CUST-0001,2024-02-20,Water Bottle,Sports,1,17.26,17.26
ORD-001394,CUST-0411,2024-05-13,Makeup Brush Set,Beauty,3,60.50,181.50
ORD-001395,CUST-0017,2023-10-28,Cotton Hoodie,Clothing,1,84.33,84.33
ORD-001396,CUST-0243,2024-08-24,Coffee Grinder,Home & Kitchen,1,118.31,118.31
ORD-001397,CUST-0550,2023-11-04,Wireless Headphones,Electronics,1,61.13,61.13
ORD-001398,CUST-0818,2024-12-31,Bed Sheet Set,Home & Kitchen,3,121.23,363.69
ORD-001399,CUST-0240,2023-05-14,Face Moisturizer,Beauty,2,24.32,48.64
ORD-001400,CUST-0107,2024-05-04,Air Fryer,Home & Kitchen,3,20.58,61.74
ORD-001401,CUST-0108,2024-10-25,Coffee Grinder,Home & Kitchen,1,37.61,37.61
ORD-001402,CUST-0747,2024-06-25,Cotton Hoodie,Clothing,1,80.02,80.02
ORD-001403,CUST-0017,2023-05-01,Mechanical Keyboard,Electronics,2,191.03,382.06
ORD-001404,CUST-0003,2023-03-31,Vitamin C Serum,Beauty,2,7.96,15.92
ORD-001405,CUST-0833,2023-05-12,Water Bottle,Sports,1,24.78,24.78
ORD-001406,CUST-0527,2024-02-04,Hair Dryer,Beauty,3,60.07,180.21
ORD-001407,CUST-0591,2023-12-26,Cotton Hoodie,Clothing,2,59.79,119.58
ORD-001408,CUST-0017,2024-02-08,Running Shoes,Clothing,1,20.68,20.68
ORD-001409,CUST-0434,2024-11-06,Finance Basics,Books,2,7.12,14.24
ORD-001410,CUST-0751,2023-07-29,Electric Kettle,Home & Kitchen,1,124.95,124.95
ORD-001411,CUST-0020,2024-03-24,Makeup Brush Set,Beauty,1,8.05,8.05
ORD-001412,CUST-0632,2024-08-26,Wireless Headphones,Electronics,3,211.40,634.20
ORD-001413,CUST-0081,2023-04-18,Yoga Leggings,Clothing,1,82.68,82.68
ORD-001414,CUST-0790,2024-07-07,Vitamin C Serum,Beauty,2,36.25,72.50
ORD-001415,CUST-0270,2024-12-04,Rain Jacket,Clothing,2,83.65,167.30
ORD-001416,CUST-0046,2024-05-10,Smart Watch,Electronics,3,86.69,260.07
ORD-001417,CUST-0010,2024-05-18,Adjustable Dumbbell,Sports,1,17.92,17.92
ORD-001418,CUST-0068,2023-03-27,Electric Kettle,Home & Kitchen,2,40.48,80.96
ORD-001419,CUST-0379,2023-03-28,Healthy Meal Prep,Books,1,17.60,17.60
ORD-001420,CUST-0701,2024-04-06,Python Crash Course,Books,1,6.91,6.91
ORD-001421,CUST-0119,2023-10-10,Cotton Hoodie,Clothing,2,30.38,60.76
ORD-001422,CUST-0308,2023-06-15,Bluetooth Speaker,Electronics,1,124.92,124.92
ORD-001423,CUST-0041,2024-08-26,Wireless Headphones,Electronics,1,206.12,206.12
ORD-001424,CUST-0146,2023-10-06,Yoga Mat,Sports,1,123.26,123.26
ORD-001425,CUST-0672,2024-11-28,Air Fryer,Home & Kitchen,1,69.23,69.23
ORD-001426,CUST-0055,2023-04-18,Makeup Brush Set,Beauty,2,36.48,72.96
ORD-001427,CUST-0062,2024-07-06,Coffee Grinder,Home & Kitchen,1,41.68,41.68
ORD-001428,CUST-0767,2024-12-28,Mechanical Keyboard,Electronics,1,88.33,88.33
ORD-001429,CUST-0462,2023-07-18,Coffee Grinder,Home & Kitchen,1,39.80,39.80
ORD-001430,CUST-0420,2023-05-09,Air Fryer,Home & Kitchen,1,39.18,39.18
ORD-001431,CUST-0244,2023-10-27,Wireless Headphones,Electronics,1,95.42,95.42
ORD-001432,CUST-0163,2024-08-01,Bed Sheet Set,Home & Kitchen,3,42.28,126.84
ORD-001433,CUST-0344,2023-07-20,Vitamin C Serum,Beauty,3,8.17,24.51
ORD-001434,CUST-0061,2024-03-29,Rain Jacket,Clothing,1,61.00,61.00
ORD-001435,CUST-0629,2024-07-30,Cotton Hoodie,Clothing,2,42.86,85.72
ORD-001436,CUST-0019,2023-10-04,USB-C Hub,Electronics,1,123.35,123.35
ORD-001437,CUST-0251,2023-12-23,Running Shoes,Clothing,3,45.65,136.95
ORD-001438,CUST-0042,2024-01-16,Air Fryer,Home & Kitchen,1,42.35,42.35
ORD-001439,CUST-0257,2023-03-24,Body Lotion,Beauty,2,7.74,15.48
ORD-001440,CUST-0010,2024-03-24,Kitchen Knife Set,Home & Kitchen,2,40.10,80.20
ORD-001441,CUST-0819,2024-03-26,Kitchen Knife Set,Home & Kitchen,2,256.82,513.64
ORD-001442,CUST-0021,2023-11-17,Python Crash Course,Books,1,7.02,7.02
ORD-001443,CUST-0078,2024-08-18,Yoga Leggings,Clothing,1,78.60,78.60
ORD-001444,CUST-0187,2024-12-01,Cotton Hoodie,Clothing,2,61.82,123.64
ORD-001445,CUST-0108,2024-03-17,Mechanical Keyboard,Electronics,2,40.93,81.86
ORD-001446,CUST-0357,2023-07-30,USB-C Hub,Electronics,1,369.12,369.12
ORD-001447,CUST-0816,2023-03-03,Bluetooth Speaker,Electronics,1,55.11,55.11
ORD-001448,CUST-0026,2024-12-30,Coffee Grinder,Home & Kitchen,2,78.98,157.96
ORD-001449,CUST-0191,2023-01-15,Bluetooth Speaker,Electronics,2,130.61,261.22
ORD-001450,CUST-0077,2024-03-30,Bed Sheet Set,Home & Kitchen,2,41.72,83.44
ORD-001451,CUST-0397,2024-08-20,Vitamin C Serum,Beauty,3,18.21,54.63
ORD-001452,CUST-0046,2024-11-26,Robot Vacuum,Home & Kitchen,1,39.43,39.43
ORD-001453,CUST-0830,2024-12-16,Air Fryer,Home & Kitchen,1,126.55,126.55
ORD-001454,CUST-0018,2023-04-01,Cotton Hoodie,Clothing,1,20.75,20.75
ORD-001455,CUST-0018,2023-11-16,Yoga Mat,Sports,1,64.90,64.90
ORD-001456,CUST-0003,2024-05-09,Rain Jacket,Clothing,2,28.43,56.86
ORD-001457,CUST-0514,2024-03-09,Face Moisturizer,Beauty,1,19.33,19.33
ORD-001458,CUST-0097,2023-11-20,Wireless Headphones,Electronics,1,56.38,56.38
ORD-001459,CUST-0430,2024-03-24,Air Fryer,Home & Kitchen,1,39.31,39.31
ORD-001460,CUST-0129,2023-11-14,Data Analytics Primer,Books,3,35.43,106.29
ORD-001461,CUST-0076,2023-11-17,Electric Kettle,Home & Kitchen,1,123.77,123.77
ORD-001462,CUST-0489,2024-03-11,Cotton Hoodie,Clothing,1,43.34,43.34
ORD-001463,CUST-0703,2024-12-24,Smart Watch,Electronics,2,61.19,122.38
ORD-001464,CUST-0173,2023-10-24,Coffee Grinder,Home & Kitchen,2,249.77,499.54
ORD-001465,CUST-0014,2024-06-05,Air Fryer,Home & Kitchen,1,41.30,41.30
ORD-001466,CUST-0168,2024-08-16,Cotton Hoodie,Clothing,2,19.44,38.88
ORD-001467,CUST-0459,2023-08-22,Air Fryer,Home & Kitchen,2,19.96,39.92
ORD-001468,CUST-0682,2023-03-28,Electric Kettle,Home & Kitchen,1,75.85,75.85
ORD-001469,CUST-0298,2023-12-14,Business Handbook,Books,1,24.86,24.86
ORD-001470,CUST-0029,2023-10-07,Vitamin C Serum,Beauty,1,63.56,63.56
ORD-001471,CUST-0005,2024-11-08,Vitamin C Serum,Beauty,2,35.91,71.82
ORD-001472,CUST-0273,2023-03-31,Mechanical Keyboard,Electronics,2,131.47,262.94
ORD-001473,CUST-0653,2024-06-14,Air Fryer,Home & Kitchen,1,21.16,21.16
ORD-001474,CUST-0172,2024-12-20,Air Fryer,Home & Kitchen,3,76.83,230.49
ORD-001475,CUST-0249,2024-10-02,Resistance Bands,Sports,2,17.63,35.26
ORD-001476,CUST-0038,2024-09-08,Coffee Grinder,Home & Kitchen,2,41.72,83.44
ORD-001477,CUST-0757,2024-07-01,Bluetooth Speaker,Electronics,1,368.48,368.48
ORD-001478,CUST-0111,2023-12-16,Cotton Hoodie,Clothing,2,77.04,154.08
ORD-001479,CUST-0814,2024-10-23,Hair Dryer,Beauty,1,13.39,13.39
ORD-001480,CUST-0049,2023-12-08,Wireless Headphones,Electronics,2,92.14,184.28
ORD-001481,CUST-0296,2023-12-31,Bluetooth Speaker,Electronics,3,130.10,390.30
ORD-001482,CUST-0467,2024-12-14,Resistance Bands,Sports,1,119.46,119.46
ORD-001483,CUST-0001,2023-06-06,Coffee Grinder,Home & Kitchen,4,38.66,154.64
ORD-001484,CUST-0085,2023-09-16,Wireless Headphones,Electronics,3,135.06,405.18
ORD-001485,CUST-0536,2023-01-29,Wireless Headphones,Electronics,1,41.30,41.30
ORD-001486,CUST-0225,2024-04-17,Foam Roller,Sports,1,25.98,25.98
ORD-001487,CUST-0381,2024-11-02,Adjustable Dumbbell,Sports,2,125.46,250.92
ORD-001488,CUST-0636,2024-06-05,Robot Vacuum,Home & Kitchen,1,73.55,73.55
ORD-001489,CUST-0535,2023-12-08,Wireless Headphones,Electronics,1,131.16,131.16
ORD-001490,CUST-0078,2024-10-07,Business Handbook,Books,1,19.90,19.90
ORD-001491,CUST-0219,2023-10-28,Running Shoes,Clothing,2,46.75,93.50
ORD-001492,CUST-0091,2023-11-01,Running Shoes,Clothing,1,18.75,18.75
ORD-001493,CUST-0734,2023-12-13,Business Handbook,Books,1,9.53,9.53
ORD-001494,CUST-0422,2023-01-20,Coffee Grinder,Home & Kitchen,1,79.42,79.42
ORD-001495,CUST-0181,2024-12-17,Cotton Hoodie,Clothing,2,45.52,91.04
ORD-001496,CUST-0403,2024-07-23,Smart Watch,Electronics,2,136.88,273.76
ORD-001497,CUST-0351,2024-07-31,Vitamin C Serum,Beauty,2,13.24,26.48
ORD-001498,CUST-0664,2024-10-22,Cotton Hoodie,Clothing,3,60.90,182.70
ORD-001499,CUST-0167,2023-11-26,Robot Vacuum,Home & Kitchen,2,39.52,79.04
ORD-001500,CUST-0002,2024-07-06,Air Fryer,Home & Kitchen,1,40.32,40.32
ORD-001501,CUST-0618,2024-07-18,Air Fryer,Home & Kitchen,1,41.01,41.01
ORD-001502,CUST-0734,2023-12-20,Bed Sheet Set,Home & Kitchen,2,261.44,522.88
ORD-001503,CUST-0680,2024-02-08,Face Moisturizer,Beauty,4,32.55,130.20
ORD-001504,CUST-0103,2023-12-25,Vitamin C Serum,Beauty,1,13.20,13.20
ORD-001505,CUST-0296,2024-12-19,Air Fryer,Home & Kitchen,1,127.33,127.33
ORD-001506,CUST-0607,2023-01-18,Bluetooth Speaker,Electronics,1,200.19,200.19
ORD-001507,CUST-0701,2024-09-15,Graphic T-Shirt,Clothing,1,21.06,21.06
ORD-001508,CUST-0246,2024-11-23,Mechanical Keyboard,Electronics,2,192.99,385.98
ORD-001509,CUST-0146,2024-05-16,Running Shoes,Clothing,3,76.14,228.42
ORD-001510,CUST-0620,2024-06-28,Vitamin C Serum,Beauty,1,13.78,13.78
ORD-001511,CUST-0071,2023-11-09,Robot Vacuum,Home & Kitchen,2,77.44,154.88
ORD-001512,CUST-0289,2023-10-18,Robot Vacuum,Home & Kitchen,1,250.10,250.10
ORD-001513,CUST-0237,2023-12-21,Electric Kettle,Home & Kitchen,1,118.71,118.71
ORD-001514,CUST-0083,2024-07-14,Foam Roller,Sports,2,24.08,48.16
ORD-001515,CUST-0431,2024-05-19,Air Fryer,Home & Kitchen,1,123.11,123.11
ORD-001516,CUST-0509,2024-01-12,Makeup Brush Set,Beauty,1,19.57,19.57
ORD-001517,CUST-0756,2023-12-08,Air Fryer,Home & Kitchen,1,110.75,110.75
ORD-001518,CUST-0290,2023-07-24,Bed Sheet Set,Home & Kitchen,1,19.60,19.60
ORD-001519,CUST-0004,2023-06-15,Rain Jacket,Clothing,2,83.74,167.48
ORD-001520,CUST-0447,2023-11-26,Running Shoes,Clothing,4,79.16,316.64
ORD-001521,CUST-0255,2024-10-20,Graphic T-Shirt,Clothing,2,20.78,41.56
ORD-001522,CUST-0550,2023-06-25,Smart Watch,Electronics,3,186.86,560.58
ORD-001523,CUST-0354,2023-12-03,USB-C Hub,Electronics,1,133.45,133.45
ORD-001524,CUST-0013,2023-12-13,Business Handbook,Books,1,26.26,26.26
ORD-001525,CUST-0537,2023-11-28,Wireless Headphones,Electronics,1,40.84,40.84
ORD-001526,CUST-0709,2023-07-10,Cotton Hoodie,Clothing,1,19.83,19.83
ORD-001527,CUST-0746,2024-06-10,Air Fryer,Home & Kitchen,1,78.29,78.29
ORD-001528,CUST-0167,2024-07-29,Vitamin C Serum,Beauty,2,36.74,73.48
ORD-001529,CUST-0178,2023-11-23,Wireless Headphones,Electronics,2,63.08,126.16
ORD-001530,CUST-0165,2024-10-21,Face Moisturizer,Beauty,2,18.05,36.10
ORD-001531,CUST-0034,2023-05-04,Electric Kettle,Home & Kitchen,1,41.05,41.05
ORD-001532,CUST-0036,2023-09-22,USB-C Hub,Electronics,2,205.10,410.20
ORD-001533,CUST-0003,2023-11-29,Coffee Grinder,Home & Kitchen,1,19.67,19.67
ORD-001534,CUST-0495,2024-07-10,Wireless Headphones,Electronics,3,207.12,621.36
ORD-001535,CUST-0013,2023-06-18,Mechanical Keyboard,Electronics,1,135.61,135.61
ORD-001536,CUST-0130,2023-07-22,Denim Jacket,Clothing,2,81.72,163.44
ORD-001537,CUST-0521,2024-11-14,Wireless Headphones,Electronics,1,61.52,61.52
ORD-001538,CUST-0591,2023-11-06,Coffee Grinder,Home & Kitchen,1,119.90,119.90
ORD-001539,CUST-0199,2024-10-11,Coffee Grinder,Home & Kitchen,1,265.04,265.04
ORD-001540,CUST-0477,2023-01-01,Wireless Headphones,Electronics,1,193.18,193.18
ORD-001541,CUST-0389,2023-11-14,Running Shoes,Clothing,1,80.61,80.61
ORD-001542,CUST-0522,2024-07-16,Hair Dryer,Beauty,1,13.33,13.33
ORD-001543,CUST-0123,2023-10-27,Rain Jacket,Clothing,1,44.03,44.03
ORD-001544,CUST-0643,2023-04-29,Electric Kettle,Home & Kitchen,1,20.76,20.76
ORD-001545,CUST-0216,2023-02-17,Makeup Brush Set,Beauty,1,18.55,18.55
ORD-001546,CUST-0287,2024-12-17,Vitamin C Serum,Beauty,1,24.12,24.12
ORD-001547,CUST-0306,2023-08-13,Smart Watch,Electronics,1,344.44,344.44
ORD-001548,CUST-0130,2024-08-23,Running Shoes,Clothing,2,62.16,124.32
ORD-001549,CUST-0002,2024-12-03,Business Handbook,Books,2,10.60,21.20
ORD-001550,CUST-0632,2024-01-05,Yoga Mat,Sports,2,61.17,122.34
ORD-001551,CUST-0176,2024-12-14,Cotton Hoodie,Clothing,3,60.39,181.17
ORD-001552,CUST-0032,2024-04-11,Coffee Grinder,Home & Kitchen,2,19.89,39.78
ORD-001553,CUST-0374,2024-12-10,Bluetooth Speaker,Electronics,1,84.13,84.13
ORD-001554,CUST-0130,2023-10-03,Data Analytics Primer,Books,1,15.27,15.27
ORD-001555,CUST-0060,2023-11-25,Wireless Headphones,Electronics,1,137.45,137.45
ORD-001556,CUST-0164,2024-02-29,USB-C Hub,Electronics,1,41.32,41.32
