order_id,customer_id,order_date,product_name,category,quantity,unit_price,revenue
ORD-000647,CUST-0210,2023-07-30,Mechanical Keyboard,Electronics,1,41.14,
ORD-000648,CUST-0091,2023-06-27,Data Analytics Primer,Books,1,15.89,15.89
ORD-000649,CUST-0144,2024-08-14,Mechanical Keyboard,Electronics,1,206.02,206.02
ORD-000650,CUST-0320,2024-07-15,Kitchen Knife Set,Home & Kitchen,4,120.42,481.68
ORD-000651,CUST-0010,2024-02-22,Python Crash Course,Books,1,10.07,
ORD-000652,CUST-0098,2024-08-17,Makeup Brush Set,Beauty,1,57.33,57.33
ORD-000653,CUST-0286,2024-02-26,Wireless Headphones,Electronics,1,133.15,
ORD-000654,CUST-0016,2024-06-29,Bluetooth Speaker,Electronics,2,136.05,
ORD-000655,CUST-0030,2024-11-03,Healthy Meal Prep,Books,1,20.00,
ORD-000656,CUST-0188,2024-03-28,Vitamin C Serum,Beauty,4,58.93,235.72
ORD-000657,CUST-0155,2024-11-21,Trail Backpack,Sports,1,26.13,
ORD-000658,CUST-0001,2024-04-05,Cotton Hoodie,Clothing,1,29.10,
ORD-000659,CUST-0147,2024-11-21,Running Shoes,Clothing,1,20.27,
ORD-000660,CUST-0007,2023-12-19,Running Shoes,Clothing,1,80.53,80.53
ORD-000661,CUST-0318,2024-02-24,Denim Jacket,Clothing,2,60.92,
ORD-000662,CUST-0411,2023-05-11,Wireless Headphones,Electronics,1,62.10,62.10
ORD-000663,CUST-0071,2023-10-18,Air Fryer,Home & Kitchen,2,41.83,
ORD-000664,CUST-0061,2024-11-07,Business Handbook,Books,1,36.47,
ORD-000665,CUST-0319,2024-06-13,Running Shoes,Clothing,1,30.10,
ORD-000666,CUST-0050,2024-05-01,USB-C Hub,Electronics,1,329.67,329.67
ORD-000667,CUST-0018,2024-05-12,Vitamin C Serum,Beauty,1,12.96,
ORD-000668,CUST-0451,2023-11-18,Wireless Headphones,Electronics,1,56.11,56.11
ORD-000669,CUST-0111,2023-06-22,Smart Watch,Electronics,1,60.57,
ORD-000670,CUST-0129,2024-12-09,Mechanical Keyboard,Electronics,3,42.24,
ORD-000671,CUST-0439,2023-01-08,Running Shoes,Clothing,1,63.15,63.15
ORD-000672,CUST-0408,2024-05-15,Yoga Mat,Sports,4,42.15,168.60
ORD-000673,CUST-0109,2023-11-05,Denim Jacket,Clothing,1,84.01,84.01
ORD-000674,CUST-0033,2023-11-10,Vitamin C Serum,Beauty,2,12.92,25.84
ORD-000675,CUST-0493,2024-10-15,Business Handbook,Books,1,9.24,
ORD-000676,CUST-0024,2024-04-10,Air Fryer,Home & Kitchen,1,20.91,20.91
ORD-000677,CUST-0194,2024-03-21,USB-C Hub,Electronics,1,61.75,
ORD-000678,CUST-0333,2023-05-18,Cotton Hoodie,Clothing,1,21.02,21.02
ORD-000679,CUST-0483,2024-10-13,Coffee Grinder,Home & Kitchen,1,78.89,78.89
ORD-000680,CUST-0004,2024-12-08,Resistance Bands,Sports,2,39.13,78.26
ORD-000681,CUST-0492,2023-09-03,USB-C Hub,Electronics,1,39.74,39.74
ORD-000682,CUST-0263,2024-05-02,Robot Vacuum,Home & Kitchen,1,18.74,18.74
ORD-000683,CUST-0246,2023-05-31,Business Handbook,Books,1,24.12,24.12
ORD-000684,CUST-0180,2024-03-02,Healthy Meal Prep,Books,1,10.05,10.05
ORD-000685,CUST-0119,2024-10-14,Wireless Headphones,Electronics,1,355.24,355.24
ORD-000686,CUST-0422,2023-02-07,Wireless Headphones,Electronics,2,338.93,677.86
ORD-000687,CUST-0016,2024-09-17,Kitchen Knife Set,Home & Kitchen,1,38.94,
ORD-000688,CUST-0411,2023-08-01,Water Bottle,Sports,4,16.18,64.72
ORD-000689,CUST-0332,2024-06-25,Cotton Hoodie,Clothing,1,31.12,31.12
ORD-000690,CUST-0473,2024-03-03,Foam Roller,Sports,1,16.39,
ORD-000691,CUST-0164,2023-09-09,Denim Jacket,Clothing,2,58.94,117.88
ORD-000692,CUST-0028,2024-12-21,Wireless Headphones,Electronics,2,40.96,81.92
ORD-000693,CUST-0120,2024-12-24,Kitchen Knife Set,Home & Kitchen,1,19.76,19.76
ORD-000694,CUST-0010,2023-12-21,Graphic T-Shirt,Clothing,1,30.43,30.43
ORD-000695,CUST-0005,2024-02-06,Yoga Mat,Sports,1,39.04,39.04
ORD-000696,CUST-0346,2023-09-24,Vitamin C Serum,Beauty,1,58.45,58.45
ORD-000697,CUST-0003,2024-12-20,Vitamin C Serum,Beauty,1,34.38,
ORD-000698,CUST-0016,2024-11-26,Yoga Mat,Sports,2,10.17,20.34
ORD-000699,CUST-0123,2023-10-25,Air Fryer,Home & Kitchen,2,71.69,143.38
ORD-000700,CUST-0330,2024-08-04,Adjustable Dumbbell,Sports,2,40.93,81.86
ORD-000701,CUST-0009,2024-10-30,Denim Jacket,Clothing,2,31.33,62.66
ORD-000702,CUST-0158,2023-04-02,Sunscreen SPF 50,Beauty,1,33.84,
ORD-000703,CUST-0438,2023-11-06,Mechanical Keyboard,Electronics,2,60.16,
ORD-000704,CUST-0035,2024-07-30,Electric Kettle,Home & Kitchen,3,18.97,56.91
ORD-000705,CUST-0016,2023-01-13,Yoga Leggings,Clothing,2,19.47,38.94
ORD-000706,CUST-0116,2024-11-20,Business Handbook,Books,3,7.37,22.11
ORD-000707,CUST-0367,2024-07-27,Robot Vacuum,Home & Kitchen,1,262.34,
ORD-000708,CUST-0172,2023-10-04,Yoga Leggings,Clothing,1,31.67,
ORD-000709,CUST-0483,2024-11-02,Wireless Headphones,Electronics,1,86.06,86.06
ORD-000710,CUST-0316,2023-08-24,Bluetooth Speaker,Electronics,1,40.18,40.18
ORD-000711,CUST-0005,2023-12-09,Coffee Grinder,Home & Kitchen,1,111.88,111.88
ORD-000712,CUST-0337,2024-11-23,Leadership Playbook,Books,1,10.23,
ORD-000713,CUST-0404,2024-01-19,Sunscreen SPF 50,Beauty,1,8.18,8.18
ORD-000714,CUST-0043,2023-06-04,Bluetooth Speaker,Electronics,1,341.68,341.68
ORD-000715,CUST-0083,2024-05-02,USB-C Hub,Electronics,1,137.37,137.37
ORD-000716,CUST-0303,2023-07-25,Bluetooth Speaker,Electronics,1,63.43,63.43
ORD-000717,CUST-0243,2023-12-26,Graphic T-Shirt,Clothing,4,47.30,189.20
ORD-000718,CUST-0409,2024-09-04,Portable Charger,Electronics,1,38.18,38.18
ORD-000719,CUST-0161,2023-08-21,Electric Kettle,Home & Kitchen,1,257.39,
ORD-000720,CUST-0249,2023-05-01,Water Bottle,Sports,4,17.47,
ORD-000721,CUST-0480,2023-05-07,Denim Jacket,Clothing,3,63.46,190.38
ORD-000722,CUST-0053,2024-03-21,Smart Watch,Electronics,2,58.06,116.12
ORD-000723,CUST-0158,2024-03-25,Portable Charger,Electronics,1,42.03,42.03
ORD-000724,CUST-0076,2024-02-02,Sunscreen SPF 50,Beauty,2,25.68,
ORD-000725,CUST-0003,2024-03-18,Wireless Headphones,Electronics,2,191.65,383.30
ORD-000726,CUST-0265,2024-03-16,Cotton Hoodie,Clothing,1,61.47,61.47
ORD-000727,CUST-0366,2023-12-11,Wireless Headphones,Electronics,4,189.98,759.92
ORD-000728,CUST-0022,2023-02-28,Coffee Grinder,Home & Kitchen,2,118.89,237.78
ORD-000729,CUST-0316,2024-12-27,Makeup Brush Set,Beauty,1,19.36,19.36
ORD-000730,CUST-0054,2023-07-29,Air Fryer,Home & Kitchen,1,120.27,120.27
ORD-000731,CUST-0343,2023-07-27,Yoga Leggings,Clothing,1,30.80,30.80
ORD-000732,CUST-0454,2024-11-20,Foam Roller,Sports,1,38.53,38.53
ORD-000733,CUST-0088,2024-11-23,Cotton Hoodie,Clothing,3,77.81,233.43
ORD-000734,CUST-0314,2023-05-04,Vitamin C Serum,Beauty,1,25.86,25.86
ORD-000735,CUST-0093,2023-01-21,Makeup Brush Set,Beauty,1,23.49,
ORD-000736,CUST-0307,2024-03-26,Vitamin C Serum,Beauty,1,8.11,8.11
ORD-000737,CUST-0213,2024-04-26,Vitamin C Serum,Beauty,4,19.12,76.48
ORD-000738,CUST-0057,2024-01-04,Cotton Hoodie,Clothing,1,28.58,
ORD-000739,CUST-0327,2024-12-02,Bed Sheet Set,Home & Kitchen,1,39.84,
ORD-000740,CUST-0287,2024-05-18,Running Shoes,Clothing,1,31.71,31.71
ORD-000741,CUST-0041,2024-08-01,Yoga Mat,Sports,3,41.52,124.56
ORD-000742,CUST-0025,2024-05-28,Trail Backpack,Sports,2,15.37,30.74
ORD-000743,CUST-0142,2024-10-04,Wireless Headphones,Electronics,3,202.60,
ORD-000744,CUST-0002,2024-12-18,Running Shoes,Clothing,3,47.35,
ORD-000745,CUST-0161,2024-03-08,Face Moisturizer,Beauty,2,25.56,51.12
ORD-000746,CUST-0132,2024-12-23,Mechanical Keyboard,Electronics,2,365.59,
ORD-000747,CUST-0212,2024-04-13,Smart Watch,Electronics,2,352.32,
ORD-000748,CUST-0273,2023-11-24,Wireless Headphones,Electronics,2,54.48,108.96
ORD-000749,CUST-0021,2023-01-31,Cotton Hoodie,Clothing,1,78.35,78.35
ORD-000750,CUST-0280,2023-12-15,Bluetooth Speaker,Electronics,2,210.21,420.42
ORD-000751,CUST-0019,2024-03-09,Rain Jacket,Clothing,4,62.68,
ORD-000752,CUST-0398,2023-10-19,Cotton Hoodie,Clothing,1,46.27,
ORD-000753,CUST-0069,2024-07-02,Kitchen Knife Set,Home & Kitchen,2,75.08,150.16
ORD-000754,CUST-0365,2024-02-04,Trail Backpack,Sports,2,17.71,35.42
ORD-000755,CUST-0468,2024-12-31,Water Bottle,Sports,2,17.28,34.56
ORD-000756,CUST-0075,2024-08-21,Makeup Brush Set,Beauty,2,13.51,27.02
ORD-000757,CUST-0451,2023-11-29,Business Handbook,Books,1,26.47,
ORD-000758,CUST-0134,2023-03-04,Electric Kettle,Home & Kitchen,2,119.05,238.10
ORD-000759,CUST-0265,2024-07-05,Denim Jacket,Clothing,1,58.18,58.18
ORD-000760,CUST-0036,2024-11-01,Python Crash Course,Books,2,19.53,39.06
ORD-000761,CUST-0206,2023-12-22,Yoga Mat,Sports,1,38.11,
ORD-000762,CUST-0150,2024-08-17,Makeup Brush Set,Beauty,3,34.26,102.78
ORD-000763,CUST-0048,2023-12-05,Vitamin C Serum,Beauty,1,62.18,62.18
ORD-000764,CUST-0144,2024-12-24,Kitchen Knife Set,Home & Kitchen,2,74.20,148.40
ORD-000765,CUST-0146,2024-07-29,Coffee Grinder,Home & Kitchen,1,21.02,21.02
ORD-000766,CUST-0002,2023-05-08,Healthy Meal Prep,Books,1,25.71,
ORD-000767,CUST-0194,2024-01-29,Robot Vacuum,Home & Kitchen,1,42.15,42.15
ORD-000768,CUST-0214,2023-08-29,Bluetooth Speaker,Electronics,1,135.60,
ORD-000769,CUST-0162,2023-01-27,Vitamin C Serum,Beauty,4,13.38,53.52
ORD-000770,CUST-0389,2024-03-27,Cotton Hoodie,Clothing,1,44.98,44.98
ORD-000771,CUST-0074,2024-05-09,Makeup Brush Set,Beauty,2,8.11,16.22
ORD-000772,CUST-0117,2024-04-01,Hair Dryer,Beauty,1,35.77,
ORD-000773,CUST-0457,2024-10-12,Coffee Grinder,Home & Kitchen,1,19.77,
ORD-000774,CUST-0114,2023-05-29,Yoga Leggings,Clothing,2,21.12,42.24
ORD-000775,CUST-0070,2024-10-12,Cotton Hoodie,Clothing,2,62.42,124.84
ORD-000776,CUST-0037,2023-10-18,Wireless Headphones,Electronics,3,37.90,113.70
ORD-000777,CUST-0069,2024-01-28,Smart Watch,Electronics,2,203.84,407.68
ORD-000778,CUST-0066,2023-04-20,Sunscreen SPF 50,Beauty,2,19.20,38.40
ORD-000779,CUST-0441,2023-05-07,Kitchen Knife Set,Home & Kitchen,1,121.23,121.23
ORD-000780,CUST-0257,2024-03-29,Graphic T-Shirt,Clothing,1,20.04,
ORD-000781,CUST-0205,2024-07-18,Running Shoes,Clothing,1,84.69,84.69
ORD-000782,CUST-0006,2023-04-19,Coffee Grinder,Home & Kitchen,1,20.10,20.10
ORD-000783,CUST-0025,2024-08-10,Sunscreen SPF 50,Beauty,1,60.55,60.55
ORD-000784,CUST-0209,2023-03-31,Robot Vacuum,Home & Kitchen,1,125.93,125.93
ORD-000785,CUST-0015,2024-02-20,Wireless Headphones,Electronics,3,41.86,125.58
ORD-000786,CUST-0013,2024-01-11,Running Shoes,Clothing,2,83.25,
ORD-000787,CUST-0202,2024-12-29,Bed Sheet Set,Home & Kitchen,1,41.69,
ORD-000788,CUST-0018,2023-06-09,Yoga Leggings,Clothing,2,56.22,112.44
ORD-000789,CUST-0400,2024-01-23,Electric Kettle,Home & Kitchen,1,76.50,
ORD-000790,CUST-0423,2024-08-21,Business Handbook,Books,1,15.30,15.30
ORD-000791,CUST-0034,2023-12-02,Air Fryer,Home & Kitchen,1,19.90,19.90
ORD-000792,CUST-0260,2023-05-01,Sunscreen SPF 50,Beauty,1,35.38,35.38
ORD-000793,CUST-0386,2023-08-08,Denim Jacket,Clothing,1,29.88,
ORD-000794,CUST-0433,2024-01-03,Smart Watch,Electronics,1,129.07,
ORD-000795,CUST-0386,2024-06-27,Cotton Hoodie,Clothing,1,30.65,30.65
ORD-000796,CUST-0031,2023-10-06,Hair Dryer,Beauty,2,18.43,
ORD-000797,CUST-0136,2024-06-18,Adjustable Dumbbell,Sports,2,39.19,
ORD-000798,CUST-0137,2024-12-23,Makeup Brush Set,Beauty,1,36.97,
ORD-000799,CUST-0035,2023-12-30,Cotton Hoodie,Clothing,2,19.59,
ORD-000800,CUST-0478,2023-12-17,Bluetooth Speaker,Electronics,1,61.63,61.63
ORD-000801,CUST-0271,2024-03-07,Face Moisturizer,Beauty,1,26.18,26.18
ORD-000802,CUST-0002,2024-11-10,Robot Vacuum,Home & Kitchen,1,37.56,37.56
ORD-000803,CUST-0029,2024-11-12,Smart Watch,Electronics,2,135.03,270.06
ORD-000804,CUST-0094,2023-02-28,Wireless Headphones,Electronics,2,62.62,125.24
ORD-000805,CUST-0001,2024-12-08,Business Handbook,Books,4,18.72,74.88
ORD-000806,CUST-0402,2023-01-21,Bluetooth Speaker,Electronics,1,61.64,61.64
ORD-000807,CUST-0169,2023-11-08,Air Fryer,Home & Kitchen,1,18.40,
ORD-000808,CUST-0114,2023-10-14,Graphic T-Shirt,Clothing,1,45.56,45.56
ORD-000809,CUST-0397,2023-09-16,Cotton Hoodie,Clothing,1,43.84,
ORD-000810,CUST-0076,2024-02-16,Body Lotion,Beauty,3,8.22,24.66
ORD-000811,CUST-0180,2024-10-24,Denim Jacket,Clothing,1,80.83,
ORD-000812,CUST-0039,2023-11-26,Face Moisturizer,Beauty,1,23.28,23.28
ORD-000813,CUST-0184,2024-11-03,Yoga Mat,Sports,1,67.75,
ORD-000814,CUST-0486,2024-04-08,Adjustable Dumbbell,Sports,2,17.47,34.94
ORD-000815,CUST-0077,2024-05-19,Air Fryer,Home & Kitchen,1,42.35,42.35
ORD-000816,CUST-0276,2023-10-14,Bluetooth Speaker,Electronics,1,210.19,210.19
ORD-000817,CUST-0157,2024-05-29,Sunscreen SPF 50,Beauty,1,13.26,13.26
ORD-000818,CUST-0242,2023-05-11,Body Lotion,Beauty,1,34.24,34.24
ORD-000819,CUST-0493,2024-10-10,Vitamin C Serum,Beauty,3,25.40,76.20
ORD-000820,CUST-0013,2023-03-28,Wireless Headphones,Electronics,3,40.99,
ORD-000821,CUST-0054,2024-10-06,Vitamin C Serum,Beauty,1,24.83,
ORD-000822,CUST-0056,2024-05-11,Kitchen Knife Set,Home & Kitchen,1,250.47,250.47
ORD-000823,CUST-0370,2024-09-14,Cotton Hoodie,Clothing,2,28.20,
ORD-000824,CUST-0231,2023-12-24,Wireless Headphones,Electronics,1,208.01,208.01
ORD-000825,CUST-0392,2024-12-06,Coffee Grinder,Home & Kitchen,2,40.18,
ORD-000826,CUST-0032,2023-07-23,Adjustable Dumbbell,Sports,1,9.53,9.53
ORD-000827,CUST-0173,2023-11-10,Wireless Headphones,Electronics,1,342.34,342.34
ORD-000828,CUST-0056,2023-06-16,Wireless Headphones,Electronics,1,38.66,38.66
ORD-000829,CUST-0407,2024-04-03,Healthy Meal Prep,Books,1,19.63,
ORD-000830,CUST-0355,2023-10-14,Wireless Headphones,Electronics,1,94.23,
ORD-000831,CUST-0097,2024-09-16,Smart Watch,Electronics,2,124.96,
ORD-000832,CUST-0095,2024-05-09,Resistance Bands,Sports,1,64.01,64.01
ORD-000833,CUST-0177,2023-07-28,Graphic T-Shirt,Clothing,1,78.89,
ORD-000834,CUST-0009,2023-12-18,Resistance Bands,Sports,2,117.91,235.82
ORD-000835,CUST-0117,2023-12-11,Resistance Bands,Sports,1,68.38,68.38
ORD-000836,CUST-0197,2024-02-18,Bluetooth Speaker,Electronics,2,203.15,406.30
ORD-000837,CUST-0407,2024-09-14,Kitchen Knife Set,Home & Kitchen,1,265.15,
ORD-000838,CUST-0379,2023-11-24,Coffee Grinder,Home & Kitchen,2,21.11,42.22
ORD-000839,CUST-0040,2023-06-06,Air Fryer,Home & Kitchen,2,78.02,156.04
ORD-000840,CUST-0077,2023-12-01,Yoga Mat,Sports,3,17.35,
ORD-000841,CUST-0001,2024-09-28,Wireless Headphones,Electronics,2,197.61,395.22
ORD-000842,CUST-0054,2024-05-01,Smart Watch,Electronics,2,128.16,256.32
ORD-000843,CUST-0220,2023-09-25,Kitchen Knife Set,Home & Kitchen,1,112.03,112.03
ORD-000844,CUST-0284,2024-08-17,Hair Dryer,Beauty,1,19.69,
ORD-000845,CUST-0023,2023-08-18,Leadership Playbook,Books,2,9.68,
ORD-000846,CUST-0022,2023-03-18,Air Fryer,Home & Kitchen,1,41.77,41.77
ORD-000847,CUST-0020,2023-02-06,Python Crash Course,Books,1,19.94,
ORD-000848,CUST-0232,2024-09-29,Air Fryer,Home & Kitchen,1,248.54,
ORD-000849,CUST-0131,2023-10-22,USB-C Hub,Electronics,1,88.40,88.40
ORD-000850,CUST-0381,2023-01-06,Wireless Headphones,Electronics,1,203.02,
ORD-000851,CUST-0417,2023-09-04,Resistance Bands,Sports,2,62.36,124.72
ORD-000852,CUST-0167,2023-06-14,Cotton Hoodie,Clothing,1,30.31,30.31
ORD-000853,CUST-0458,2024-11-19,Finance Basics,Books,1,7.25,7.25
ORD-000854,CUST-0172,2023-07-24,Wireless Headphones,Electronics,2,92.20,
ORD-000855,CUST-0166,2023-11-23,Python Crash Course,Books,2,7.23,
ORD-000856,CUST-0035,2024-07-20,Wireless Headphones,Electronics,1,200.82,200.82
ORD-000857,CUST-0160,2023-01-01,Mechanical Keyboard,Electronics,2,38.83,77.66
ORD-000858,CUST-0271,2023-08-11,Cotton Hoodie,Clothing,1,47.65,47.65
ORD-000859,CUST-0099,2024-12-22,Mechanical Keyboard,Electronics,3,209.38,628.14
ORD-000860,CUST-0001,2023-08-30,Running Shoes,Clothing,2,19.87,39.74
ORD-000861,CUST-0259,2024-01-07,Air Fryer,Home & Kitchen,1,126.13,126.13
ORD-000862,CUST-0065,2024-07-21,Bluetooth Speaker,Electronics,1,41.04,41.04
ORD-000863,CUST-0126,2024-12-22,Cotton Hoodie,Clothing,1,20.62,
ORD-000864,CUST-0194,2023-03-20,Sunscreen SPF 50,Beauty,1,36.73,36.73
ORD-000865,CUST-0037,2023-03-12,Bluetooth Speaker,Electronics,2,136.70,273.40
ORD-000866,CUST-0177,2024-12-09,Yoga Mat,Sports,1,25.86,25.86
ORD-000867,CUST-0240,2024-12-24,Smart Watch,Electronics,2,57.69,
ORD-000868,CUST-0302,2024-10-27,Cotton Hoodie,Clothing,1,42.96,42.96
ORD-000869,CUST-0015,2023-11-19,USB-C Hub,Electronics,2,58.36,
ORD-000870,CUST-0152,2024-07-10,Makeup Brush Set,Beauty,1,13.44,
ORD-000871,CUST-0037,2024-11-05,Mechanical Keyboard,Electronics,3,137.80,
ORD-000872,CUST-0007,2023-09-26,Coffee Grinder,Home & Kitchen,2,39.62,79.24
ORD-000873,CUST-0442,2023-04-30,Vitamin C Serum,Beauty,3,13.43,40.29
ORD-000874,CUST-0134,2023-02-05,Adjustable Dumbbell,Sports,2,24.34,48.68
ORD-000875,CUST-0330,2023-02-09,Cotton Hoodie,Clothing,1,78.88,
ORD-000876,CUST-0489,2024-02-28,Wireless Headphones,Electronics,2,210.35,420.70
ORD-000877,CUST-0067,2023-03-21,Wireless Headphones,Electronics,1,61.70,
ORD-000878,CUST-0344,2023-04-15,Data Analytics Primer,Books,3,24.22,
ORD-000879,CUST-0012,2023-12-28,Running Shoes,Clothing,1,84.07,
ORD-000880,CUST-0260,2024-04-25,Air Fryer,Home & Kitchen,1,73.71,73.71
ORD-000881,CUST-0412,2023-06-01,Smart Watch,Electronics,1,40.90,
ORD-000882,CUST-0220,2023-06-07,Smart Watch,Electronics,1,194.58,194.58
ORD-000883,CUST-0491,2023-09-07,Electric Kettle,Home & Kitchen,1,259.54,259.54
ORD-000884,CUST-0032,2023-04-20,Coffee Grinder,Home & Kitchen,1,20.28,20.28
ORD-000885,CUST-0449,2023-04-30,Smart Watch,Electronics,2,366.77,733.54
ORD-000886,CUST-0374,2023-11-06,Business Handbook,Books,1,15.87,15.87
ORD-000887,CUST-0104,2023-08-17,Air Fryer,Home & Kitchen,1,38.88,
ORD-000888,CUST-0413,2023-09-28,Wireless Headphones,Electronics,1,62.38,
ORD-000889,CUST-0070,2024-03-02,Air Fryer,Home & Kitchen,1,70.32,
ORD-000890,CUST-0272,2023-01-07,Face Moisturizer,Beauty,2,7.92,15.84
ORD-000891,CUST-0136,2023-02-16,Bed Sheet Set,Home & Kitchen,2,78.97,157.94
ORD-000892,CUST-0139,2023-05-06,Running Shoes,Clothing,1,43.42,
ORD-000893,CUST-0089,2023-03-11,Python Crash Course,Books,1,13.71,
ORD-000894,CUST-0164,2024-09-25,Face Moisturizer,Beauty,1,63.37,63.37
ORD-000895,CUST-0015,2023-07-20,Air Fryer,Home & Kitchen,1,247.94,247.94
ORD-000896,CUST-0195,2024-12-28,Cotton Hoodie,Clothing,2,19.83,39.66
ORD-000897,CUST-0458,2024-04-06,Cotton Hoodie,Clothing,2,30.03,
ORD-000898,CUST-0248,2024-09-20,Yoga Leggings,Clothing,2,59.75,
ORD-000899,CUST-0442,2023-12-03,Smart Watch,Electronics,1,342.47,342.47
ORD-000900,CUST-0423,2023-10-15,Vitamin C Serum,Beauty,1,63.26,63.26
ORD-000901,CUST-0095,2024-12-28,Sunscreen SPF 50,Beauty,3,8.35,25.05
ORD-000902,CUST-0119,2024-04-18,Smart Watch,Electronics,1,364.91,364.91
ORD-000903,CUST-0354,2023-07-03,Coffee Grinder,Home & Kitchen,2,261.89,
ORD-000904,CUST-0286,2023-04-15,Coffee Grinder,Home & Kitchen,2,72.04,144.08
ORD-000905,CUST-0109,2024-06-24,Vitamin C Serum,Beauty,1,19.64,
ORD-000906,CUST-0191,2024-11-26,Python Crash Course,Books,1,6.38,6.38
ORD-000907,CUST-0420,2023-02-12,Yoga Leggings,Clothing,1,46.97,46.97
ORD-000908,CUST-0004,2023-01-06,Vitamin C Serum,Beauty,2,7.60,
ORD-000909,CUST-0009,2024-12-30,Adjustable Dumbbell,Sports,1,15.86,15.86
ORD-000910,CUST-0104,2023-06-13,Cotton Hoodie,Clothing,2,56.89,
ORD-000911,CUST-0014,2024-12-09,Denim Jacket,Clothing,2,21.17,42.34
ORD-000912,CUST-0356,2024-07-31,Wireless Headphones,Electronics,2,86.07,172.14
ORD-000913,CUST-0374,2024-12-07,Denim Jacket,Clothing,1,31.46,31.46
ORD-000914,CUST-0006,2023-12-01,Smart Watch,Electronics,1,61.19,
ORD-000915,CUST-0001,2023-05-30,Smart Watch,Electronics,1,209.19,
ORD-000916,CUST-0050,2023-01-30,Robot Vacuum,Home & Kitchen,1,122.49,122.49
ORD-000917,CUST-0064,2023-08-16,Robot Vacuum,Home & Kitchen,1,42.07,42.07
ORD-000918,CUST-0282,2024-07-13,Cotton Hoodie,Clothing,2,60.59,
ORD-000919,CUST-0164,2023-10-18,Face Moisturizer,Beauty,1,8.34,
ORD-000920,CUST-0147,2024-11-06,Coffee Grinder,Home & Kitchen,1,18.96,
ORD-000921,CUST-0386,2024-05-14,Air Fryer,Home & Kitchen,2,39.46,78.92
ORD-000922,CUST-0386,2024-03-28,USB-C Hub,Electronics,1,120.96,120.96
ORD-000923,CUST-0391,2023-05-05,Air Fryer,Home & Kitchen,2,124.19,248.38
ORD-000924,CUST-0484,2023-09-11,Bed Sheet Set,Home & Kitchen,1,257.07,257.07
ORD-000925,CUST-0367,2023-04-15,Wireless Headphones,Electronics,2,201.87,
ORD-000926,CUST-0074,2024-12-03,Business Handbook,Books,1,24.84,
ORD-000927,CUST-0483,2023-10-27,Data Analytics Primer,Books,1,6.86,6.86
ORD-000928,CUST-0229,2024-10-29,Yoga Leggings,Clothing,1,19.87,19.87
ORD-000929,CUST-0025,2023-05-25,Yoga Mat,Sports,2,116.57,
ORD-000930,CUST-0094,2023-11-07,Yoga Mat,Sports,1,116.51,
ORD-000931,CUST-0285,2023-09-12,Graphic T-Shirt,Clothing,1,60.65,60.65
ORD-000932,CUST-0444,2024-04-09,Makeup Brush Set,Beauty,2,33.27,
ORD-000933,CUST-0202,2023-09-21,Cotton Hoodie,Clothing,1,46.31,
ORD-000934,CUST-0367,2023-07-14,Kitchen Knife Set,Home & Kitchen,2,254.25,
ORD-000935,CUST-0003,2024-12-27,Running Shoes,Clothing,1,81.45,81.45
ORD-000936,CUST-0002,2023-01-17,Coffee Grinder,Home & Kitchen,1,19.17,19.17
ORD-000937,CUST-0338,2023-12-08,Cotton Hoodie,Clothing,1,30.77,
ORD-000938,CUST-0338,2023-03-03,Leadership Playbook,Books,1,33.85,
ORD-000939,CUST-0257,2023-09-18,Cotton Hoodie,Clothing,1,45.70,45.70
ORD-000940,CUST-0457,2024-07-31,Smart Watch,Electronics,1,60.62,
ORD-000941,CUST-0074,2024-01-11,Vitamin C Serum,Beauty,1,8.16,8.16
ORD-000942,CUST-0073,2024-01-27,Air Fryer,Home & Kitchen,3,75.70,
ORD-000943,CUST-0390,2024-03-22,Coffee Grinder,Home & Kitchen,1,126.00,126.00
ORD-000944,CUST-0012,2024-03-03,Denim Jacket,Clothing,2,19.92,39.84
ORD-000945,CUST-0086,2024-12-02,Yoga Mat,Sports,1,9.68,
ORD-000946,CUST-0286,2024-01-08,Coffee Grinder,Home & Kitchen,1,69.22,69.22
ORD-000947,CUST-0155,2024-02-19,Cotton Hoodie,Clothing,1,30.41,
ORD-000948,CUST-0202,2024-06-11,USB-C Hub,Electronics,1,91.09,91.09
ORD-000949,CUST-0084,2023-05-21,Robot Vacuum,Home & Kitchen,1,242.96,
ORD-000950,CUST-0483,2023-11-23,Water Bottle,Sports,2,26.13,
ORD-000951,CUST-0239,2023-09-27,Wireless Headphones,Electronics,1,39.26,
ORD-000952,CUST-0006,2023-05-07,Air Fryer,Home & Kitchen,3,256.38,
ORD-000953,CUST-0054,2024-09-27,Makeup Brush Set,Beauty,1,58.75,58.75
ORD-000954,CUST-0068,2023-03-12,Makeup Brush Set,Beauty,1,13.71,13.71
ORD-000955,CUST-0078,2024-04-15,Leadership Playbook,Books,1,7.16,7.16
ORD-000956,CUST-0069,2023-09-18,Bluetooth Speaker,Electronics,1,91.73,91.73
ORD-000957,CUST-0083,2023-08-01,Vitamin C Serum,Beauty,2,24.65,
ORD-000958,CUST-0093,2024-11-08,Air Fryer,Home & Kitchen,1,39.82,39.82
ORD-000959,CUST-0420,2023-12-31,USB-C Hub,Electronics,1,371.27,371.27
ORD-000960,CUST-0094,2023-03-23,USB-C Hub,Electronics,1,134.92,134.92
